Order ID,Customer ID,Store ID,Order Date,Full Name,Raw Total,Discount Amount,Order Total
623,678,2,2016-12-24,Myron Johns,1799.98999023438,125.999299852845,1673.99069038153
624,814,2,2016-12-24,Ghislaine Compton,1949.93994140625,195.893596020856,1754.04634538539
625,1163,1,2016-12-25,Carmela Hays,4990.94995117188,804.423304677215,4186.52664649466
626,130,2,2016-12-25,Wes Stanton,529.989990234375,105.997999626368,423.991990608007
627,1119,2,2016-12-25,Tora Dunlap,7048.96997070313,1273.42531360411,5775.54465709901
628,561,1,2016-12-26,Kandace Hughes,1059.97998046875,105.997999626368,953.981980842382
629,973,1,2016-12-26,Margaretta Clayton,5170.919921875,335.54399914062,4835.37592273438
630,1404,2,2016-12-26,Loyce Conway,3258.9599609375,243.647100396277,3015.31286054122
631,855,1,2016-12-27,Lean Stark,2159.9599609375,151.197197909343,2008.76276302816
632,163,2,2016-12-27,Margert Stevens,5401.92993164063,550.792800781329,4851.1371308593
633,1040,3,2016-12-28,Shantae Hammond,7379.93994140625,1310.99101074623,6068.94893066002
634,27,2,2016-12-29,Santos Valencia,6349.96997070313,344.998003187746,6004.97196751538
635,520,2,2016-12-30,Andreas Herman,2899.98999023438,144.99950167238,2754.990488562
636,532,1,2017-01-03,Mia Delgado,659.97998046875,131.995998060644,527.983982408106
637,512,2,2017-01-03,Hee Greer,3899.96997070313,389.997002881721,3509.9729678214
638,1302,2,2017-01-04,Verda Gilbert,7551.96020507813,1202.59656333024,6349.36364174788
639,550,2,2017-01-06,Felicidad Golden,11899.9504394531,1105.59636129464,10794.3540781585
640,1093,2,2017-01-06,Alejandrina Hodges,3803.919921875,356.6921961557,3447.2277257193
641,673,1,2017-01-07,Adam Henderson,4519.96997070313,824.495507891409,3695.47446281172
642,847,2,2017-01-07,Lizette Ellison,899.97998046875,62.9985989010274,836.981381567723
643,901,1,2017-01-08,Lonna Franks,749.989990234375,37.4995000705048,712.49049016387
644,439,2,2017-01-08,Sunshine Rosario,2999.98999023438,209.999300210473,2789.9906900239
645,1199,2,2017-01-08,Consuela Collier,16509.9204101563,1054.29503648367,15455.6253736726
646,975,1,2017-01-09,Annis Sanchez,4809.94995117188,539.992798854609,4269.95715231727
647,283,2,2017-01-09,Jaimee Day,1269.96997070313,96.9975983565837,1172.97237234654
648,684,2,2017-01-09,Jenny Bell,549.989990234375,38.499299480316,511.490690754059
649,1153,1,2017-01-10,Ara Vazquez,4919.93995666504,453.294802588154,4466.64515407688
650,729,1,2017-01-11,Hue Dalton,999.989990234375,199.998001027077,799.991989207298
651,190,2,2017-01-11,Toya Pratt,2212.93997192383,130.79650005693,2082.1434718669
652,985,3,2017-01-12,Milagros Weber,8731.9299621582,1601.38951971217,7130.54044244603
653,1249,1,2017-01-14,Barbra Dickerson,8411.93020629883,891.892932273662,7520.03727402517
654,1129,2,2017-01-14,Gilberto Sanders,4941.93994140625,444.935200719196,4497.00474068705
655,347,1,2017-01-16,Kanesha Hudson,250.990005493164,25.0990009233207,225.891004569843
656,949,2,2017-01-16,Venessa Frost,1359.95997619629,80.8972998934656,1279.06267630282
657,349,1,2017-01-17,Mable Pratt,7275.96997070313,363.798503956176,6912.17146674695
658,1051,2,2017-01-17,Tonisha Fowler,10999.9599609375,1599.99501895897,9399.96494197853
659,1391,2,2017-01-17,Sheryl Chase,18259.9304199219,1172.99573777374,17086.9346821481
660,383,2,2017-01-18,Ashlee Pena,18799.9304199219,1493.99163459886,17305.938785323
661,626,2,2017-01-18,Leigh Burke,7539.9599609375,516.997600144723,7022.96236079278
662,1125,1,2017-01-19,Caleb England,8149.90991210938,810.490501198068,7339.41941091131
663,344,1,2017-01-20,Herta Rollins,4914.94996643066,450.285803060476,4464.66416337019
664,681,2,2017-01-20,Reatha Perez,15052.9304199219,1922.10127972742,13130.8291401945
665,29,2,2017-01-21,Syreeta Hendricks,10599.9501953125,1319.9943274676,9279.9558678449
666,770,2,2017-01-21,Lavonda Stephenson,2479.96997070313,270.995499643616,2208.97447105951
667,858,2,2017-01-22,Klara Kim,2142.94995880127,338.093499453269,1804.856459348
668,297,3,2017-01-22,Christia Carson,3897.97998046875,239.799002596721,3658.18097787203
669,745,2,2017-01-23,Carolyne Conley,1819.96997070313,127.397898491612,1692.57207221151
670,361,2,2017-01-24,Virgina Berg,5653.93994140625,499.793299041894,5154.14664236436
671,922,2,2017-01-25,Elvia Cardenas,7850.93994140625,872.224905234671,6978.71503617158
672,908,2,2017-01-26,Delmar Wise,16699.9404296875,1259.99323439353,15439.947195294
673,64,3,2017-01-26,Bobbie Foster,2391.95997619629,279.66430066846,2112.29567552783
674,733,2,2017-01-27,Doreatha Ford,1199.97998046875,239.995999669969,959.983980798781
675,291,2,2017-01-28,Boyce Burks,1767.9700012207,167.877000763223,1600.09300045748
676,790,2,2017-01-28,Petronila Gallegos,3173.94995117188,454.473599803963,2719.47635136791
677,809,2,2017-01-28,Elnora Simpson,16767.9099121094,1351.75350659186,15416.1564055175
678,250,3,2017-01-28,Ivonne Yang,2511.9599609375,140.797599188068,2371.16236174943
679,81,1,2017-01-29,Zina Bonner,1359.95999145508,226.995000025555,1132.96499142952
680,245,1,2017-01-29,Delila Hamilton,12199.9602050781,1329.99632882471,10869.9638762534
681,499,2,2017-01-29,Lidia Ashley,11099.9401855469,1394.99516147727,9704.9450240696
682,614,2,2017-01-29,Toshia Cardenas,4919.9599609375,983.992006850123,3935.96795408738
683,741,2,2017-01-29,Laci Castro,1499.97998046875,149.998000282019,1349.98198018673
684,762,2,2017-01-31,Quyen Houston,5969.98022460938,431.998317769152,5537.98190684022
685,976,2,2017-01-31,Ayanna Cherry,17996.9204101563,1046.8430331773,16950.0773769789
686,380,2,2017-02-01,Alesia Horne,3359.94998168945,571.991005837783,2787.95897585167
687,530,1,2017-02-02,Selene Austin,6091.93995666504,709.893605061093,5382.04635160395
688,343,2,2017-02-02,Jesica Fields,1989.97999572754,189.498502121843,1800.4814936057
689,884,2,2017-02-02,Willian Hardin,939.97998046875,93.9979994475543,845.981981021196
690,1097,1,2017-02-03,Collen Dennis,4635.93994903564,440.632097872095,4195.30785116355
691,1081,2,2017-02-04,Carson Macias,9241.92993164063,1494.19101347612,7747.73891816451
692,2,1,2017-02-05,Kasha Todd,15259.9404296875,1736.19396750563,13523.7464621819
693,1233,1,2017-02-05,Lise Hebert,5508.93994140625,493.202298613083,5015.73764279317
694,58,2,2017-02-05,Damien Dorsey,11243.919921875,1309.78950926348,9934.13041261152
695,606,2,2017-02-05,Sarah Kirkland,5319.9599609375,931.994008028418,4387.96595290908
696,1242,2,2017-02-05,Chauncey Donaldson,5249.95999145508,487.496905441856,4762.46308601322
697,562,1,2017-02-06,Alejandro Norman,2641.97998046875,132.099000991866,2509.88097947688
698,543,3,2017-02-06,Jasmin Young,10899.9604492188,562.997629789093,10336.9628194297
699,958,3,2017-02-06,Ciera Koch,6452.919921875,895.589301778522,5557.33062009648
700,4,2,2017-02-07,Daryl Spence,11499.9699707031,1099.99701346155,10399.9729572416
701,850,3,2017-02-07,Stephanie Browning,109.98999786377,5.49949997513741,104.490497888632
702,1352,1,2017-02-08,Dorothea Miranda,3481.94995117188,238.196598738992,3243.75335243288
703,417,2,2017-02-08,Zoraida Patton,8661.9299621582,1657.08901547624,7004.84094668196
704,1137,2,2017-02-08,Dottie Roberts,7577.96997070313,923.496609710717,6654.47336099241
705,1196,2,2017-02-08,Ileana Holt,4999.990234375,499.999030888066,4499.99120348693
706,1271,1,2017-02-09,Roy Chan,3159.9599609375,441.996002680004,2717.9639582575
707,79,2,2017-02-09,Ashanti Parks,5951.92993164063,535.49430204801,5416.43562959262
708,660,1,2017-02-10,Shara Pope,6709.96020507813,750.894329686684,5959.06587539144
709,1162,2,2017-02-11,Carmelina Sellers,7579.94995117188,422.596901645637,7157.35304952624
710,295,2,2017-02-13,Danny Kim,12919.9299316406,1863.98901703341,11055.9409146072
711,1246,2,2017-02-13,Dale Rasmussen,4481.93994140625,314.09399882099,4167.84594258526
712,173,3,2017-02-13,Marquerite Dawson,8892.919921875,820.589001485541,8072.33092038946
713,207,3,2017-02-13,Michel Blankenship,2769.9299621582,269.491900979778,2500.43806117843
714,805,2,2017-02-14,Phillis Fowler,419.980010986328,83.9960034489036,335.984007537425
715,12,2,2017-02-15,Robby Sykes,15999.970703125,2199.9961265325,13799.9745765925
716,672,2,2017-02-15,Elma Molina,7564.9299621582,453.89460331344,7111.03535884476
717,1312,2,2017-02-15,Tereasa Bird,11209.9704742432,591.997033357576,10617.9734408856
718,38,2,2017-02-16,Zelma Browning,11399.9404602051,827.395236194092,10572.545224011
719,200,2,2017-02-16,Ashely Holmes,489.989990234375,97.997999507159,391.991990727216
720,382,2,2017-02-16,Collin Webster,940.97998046875,79.9682991805494,861.011681288201
721,625,2,2017-02-16,Donnetta Henson,4199.93994140625,339.79459849351,3860.14534291274
722,1399,2,2017-02-18,Angelika Perry,2503.94995117188,184.196098533826,2319.75385263805
723,845,2,2017-02-19,Kathyrn Bush,2149.9599609375,138.497398369892,2011.46256256761
724,864,2,2017-02-19,Lore Sykes,4089.9599609375,699.495005540475,3390.46495539702
725,870,2,2017-02-19,Dwain Carlson,9159.93995666504,850.495108222009,8309.44484844303
726,969,2,2017-02-19,Jennell Solis,489.989990234375,97.997999507159,391.991990727216
727,962,3,2017-02-19,Maple Griffin,1967.96997070313,111.358299516422,1856.6116711867
728,1138,1,2017-02-20,Hubert Stone,11509.9604492188,967.9968490779,10541.9636001409
729,897,2,2017-02-20,Bettyann Acosta,679.97998046875,67.9979990601241,611.981981408626
730,500,2,2017-02-21,Moira Lester,6572.93994140625,376.295600788841,6196.64434061741
731,910,3,2017-02-25,Elenore William,5351.94998168945,1017.8915129705,4334.05846871895
732,147,2,2017-02-26,Bernetta Marquez,11099.9702148438,776.997918347111,10322.9722964966
733,832,2,2017-02-26,Pamala Fowler,3789.95996856689,643.495505575769,3146.46446299113
734,939,3,2017-02-26,Maximina Hutchinson,2513.93995666504,283.391498973839,2230.5484576912
735,20,3,2017-02-27,Aleta Shepard,3931.97998046875,300.258000212878,3631.72198025587
736,184,2,2017-02-27,Klara Stanley,18428.9604492188,1992.8950492277,16436.0653999911
737,694,2,2017-02-27,Lanie Dunn,3843.9599609375,312.656098989205,3531.3038619483
738,124,1,2017-02-28,Jeni Booker,6419.93994140625,607.392898526108,5812.54704288014
739,49,2,2017-02-28,Caroll Hays,999.989990234375,199.998001027077,799.991989207298
740,1113,2,2017-02-28,Kendra Harrington,4829.93997192383,657.992107373969,4171.94786454986
741,119,3,2017-02-28,Thalia Dillard,16839.9406738281,858.796445276706,15981.1442285514
742,433,3,2017-02-28,Holly Nieves,1703.96997070313,102.598299220484,1601.37167148264
743,137,2,2017-03-01,Shonta Mercer,761.989990234375,38.0995000794455,723.890490154929
744,166,2,2017-03-01,Lena Mills,939.97998046875,187.995998895109,751.983981573641
745,698,2,2017-03-01,Charleen Joyner,1787.94995117188,202.793997162491,1585.15595400938
746,391,1,2017-03-02,Vernita Ball,299.989990234375,29.9989994704574,269.990990763918
747,87,1,2017-03-03,Yan Mcgowan,2660.94996643066,233.964600094193,2426.98536633647
748,1072,3,2017-03-03,Maryalice Henry,4635.9299621582,571.092301421058,4064.83766073715
749,255,2,2017-03-04,Flossie Holder,11452.9501953125,1183.09432542763,10269.8558698849
750,232,3,2017-03-04,Freddie Mathis,1915.96997070313,160.597499951683,1755.37247075144
751,731,1,2017-03-05,Hilary Savage,1739.97998046875,86.9990003198236,1652.98098014893
752,335,2,2017-03-05,Scarlet Reed,4365.9599609375,218.298001299769,4147.66195963773
753,1201,2,2017-03-05,Nita Guy,11284.9199371338,1912.54992066847,9372.37001646531
754,646,1,2017-03-06,Ann Heath,7481.91995239258,1013.69370900356,6468.22624338902
755,531,2,2017-03-06,Kimberely Bowen,16123.9404296875,1036.6756344294,15087.2647952581
756,1143,2,2017-03-06,Sommer Hopkins,1347.98999023438,91.8990003928393,1256.09098984154
757,1336,2,2017-03-06,Joe Melton,299.989990234375,29.9989994704574,269.990990763918
758,953,3,2017-03-06,Kattie Stevenson,2950.92993164063,269.77349600786,2681.15643563277
759,284,2,2017-03-07,Susann Bass,1067.9700012207,66.3583003717482,1001.61170084895
760,1104,2,2017-03-07,Khalilah Robertson,2539.9599609375,177.797198022592,2362.16276291491
761,1291,2,2017-03-07,Shiloh Bates,7051.97021484375,721.395319300827,6330.57489554292
762,572,2,2017-03-08,Wm Pope,979.97998046875,48.9989997535795,930.980980715171
763,842,3,2017-03-08,Giselle Robles,761.979995727539,69.8983002930701,692.081695434469
764,701,1,2017-03-09,Alysia Nicholson,5499.94995117188,372.996898879981,5126.95305229189
765,1152,1,2017-03-09,Tuyet Rosa,7146.93994140625,1305.84081006439,5841.09913134186
766,141,2,2017-03-09,Ramiro Byers,470.989990234375,94.1979994505346,376.79199078384
767,564,2,2017-03-09,Bettie Pierce,9039.93994140625,646.996305282664,8392.94363612359
768,841,2,2017-03-09,Manie Maxwell,1932.97998046875,386.596001854479,1546.38397861427
769,946,2,2017-03-09,Angella Bridges,4405.94995117188,343.616600558722,4062.33335061315
770,135,3,2017-03-09,Dorthey Jackson,6684.94995117188,762.044505984254,5922.90544518762
771,671,1,2017-03-11,Jennette Baker,729.969985961914,145.993999367863,583.975986594051
772,448,2,2017-03-11,Janella Bright,551.989990234375,38.6392994809121,513.350690753463
773,1385,2,2017-03-11,Kenton Hughes,2277.95997619629,271.89710204509,2006.0628741512
774,690,2,2017-03-12,Yevette Elliott,13362.9304199219,1258.14406171656,12104.7863582053
775,968,2,2017-03-12,Jonna Brown,1499.98999023438,104.999299763438,1394.99069047094
776,490,2,2017-03-13,Yu Mcdonald,8349.94995117188,1544.99201520967,6804.9579359622
777,496,2,2017-03-13,Shu Mays,10070.9599609375,2014.1920222013,8056.7679387362
778,56,3,2017-03-15,Lolita Mosley,819.97998046875,65.4984995111599,754.48148095759
779,367,2,2017-03-15,Blanca Hooper,8189.94021606445,1586.98956832572,6602.95064773873
780,592,2,2017-03-15,Joni Lee,469.989990234375,46.9989997237772,422.990990510598
781,1018,2,2017-03-15,Carita Salinas,12833.9399414063,2041.69302358766,10792.2469178186
782,1298,2,2017-03-15,Trudy Riddle,4699.93994140625,484.993197978663,4214.94674342759
783,1343,1,2017-03-16,Jama Rodriquez,1999.94998168945,181.49550212466,1818.45447956479
784,430,2,2017-03-16,Kandi Mcneil,2109.9599609375,262.895299126443,1847.06466181106
785,794,1,2017-03-18,Donette Mccarthy,10699.9602050781,1424.99462895268,9274.96557612545
786,249,2,2017-03-18,Magda Eaton,761.989990234375,38.0995000794455,723.890490154929
787,700,3,2017-03-18,Collene Knox,13501.9604797363,960.196638533437,12541.7638412029
788,1363,3,2017-03-18,Nestor Haynes,2218.97998046875,358.397502899133,1860.58247756962
789,772,2,2017-03-19,Latricia Lindsey,1399.95999145508,225.394599908525,1174.56539154655
790,1015,2,2017-03-19,Nichelle Rosario,7349.96997070313,524.997600263932,6824.97237043919
791,432,2,2017-03-20,Julius Holt,4199.96997070313,709.996606514418,3489.97336418871
792,479,2,2017-03-22,Gertha Mejia,9949.94018554688,1839.9895659922,8109.95061955468
793,653,2,2017-03-23,Florencio Davenport,3359.94995117188,167.997500061952,3191.95245110992
794,863,2,2017-03-23,Shonta Preston,6318.9599609375,517.026003478408,5801.93395745909
795,992,2,2017-03-23,Chere Alston,1199.9599609375,59.9979989409148,1139.96196199659
796,154,3,2017-03-23,Jenise Preston,939.97998046875,187.995998895109,751.983981573641
797,374,2,2017-03-24,Candelaria Coffey,15937.9299316406,1202.51481158831,14735.4151200523
798,619,1,2017-03-26,Ana Palmer,4709.92994689941,609.494103561865,4100.43584333755
799,607,1,2017-03-27,Paul Lester,19081.9104003906,1501.19324096792,17580.7171594227
800,1057,2,2017-03-27,Conchita Boone,6309.919921875,457.994298874062,5851.92562300094
801,78,1,2017-03-28,Chi Goff,339.989990234375,23.7992994177312,316.190690816644
802,340,2,2017-03-28,Yanira Bradshaw,10165.9501953125,1008.19403357795,9157.75616173455
803,1105,3,2017-03-28,Armando Black,3012.93997192383,169.86660002079,2843.07337190304
804,95,2,2017-03-29,Letitia Franco,13169.9504699707,736.494335367006,12433.4561346037
805,420,2,2017-03-29,Vince Schneider,9899.919921875,1695.38981495217,8204.53010692283
806,234,2,2017-03-30,Winfred Harris,4389.90994262695,584.988600114429,3804.92134251252
807,1148,2,2017-03-30,Lenore Valdez,9609.919921875,1600.88791019841,8009.03201167659
808,315,2,2017-03-31,Justina Jenkins,2376.96997070313,118.848500306137,2258.12147039699
809,1222,2,2017-03-31,Geraldine O'donnell,1667.95999145508,226.795001548454,1441.16498990662
810,153,3,2017-04-01,Laraine Robbins,7363.9501953125,482.194514021196,6881.7556812913
811,524,2,2017-04-01,Larraine Horn,5850.94996643066,833.094907171375,5017.85505925929
812,1164,2,2017-04-01,Patrina Tanner,5599.97021484375,1059.99606071705,4539.9741541267
813,1203,3,2017-04-01,Georgeann Rojas,4333.89990234375,515.687594680914,3818.21230766284
814,629,2,2017-04-02,Evelina Byrd,1970.93997192383,216.793998896986,1754.14597302684
815,1251,1,2017-04-03,Nanette Roman,2727.9299621582,468.589299361554,2259.34066279665
816,811,2,2017-04-03,Shanti Johnston,2179.9599609375,315.993998849302,1863.9659620882
817,301,2,2017-04-04,Annett Garrett,4397.94995117188,241.257099967273,4156.6928512046
818,1319,2,2017-04-04,Claris Santiago,5529.94995117188,298.097100805314,5231.85285036656
819,221,3,2017-04-04,Clementine Mooney,249.990005493164,49.9980018436611,199.992003649503
820,725,2,2017-04-05,Carola Mcpherson,416.989990234375,20.8494998224005,396.140490411975
821,1181,2,2017-04-05,Agustina Lawrence,2696.94995117188,413.142798759986,2283.80715241189
822,294,2,2017-04-06,Clementina Sargent,1369.97998046875,161.497499965094,1208.48248050366
823,415,3,2017-04-06,Gwendolyn Miller,12399.9504699707,1049.99264050713,11349.9578294636
824,993,1,2017-04-07,Giovanna Jefferson,419.980010986328,41.9980017244518,377.982009261876
825,10,2,2017-04-07,Pamelia Newman,2448.97998046875,444.896002723217,2004.08397774553
826,45,2,2017-04-07,Bennett Armstrong,2572.96997070313,431.295001543984,2141.67496915914
827,666,2,2017-04-07,Brittni Green,9719.96020507813,1148.99352298071,8570.96668209741
828,246,2,2017-04-09,Dionne Norris,6949.94995117188,687.992599002027,6261.95735216985
829,674,2,2017-04-09,Ira Moore,1619.96997070313,217.195999330223,1402.7739713729
830,431,2,2017-04-11,Luciano Marsh,2339.93994140625,340.590595165366,1999.34934624088
831,1000,2,2017-04-11,Shiloh Reeves,2381.96998596191,431.395004597232,1950.57498136468
832,1215,2,2017-04-11,Karl Stephens,6269.94995117188,523.994801984955,5745.95514918692
833,406,2,2017-04-12,Kerrie O'neill,1199.97998046875,59.9989999174923,1139.98098055126
834,890,2,2017-04-12,Rosanne George,4117.96997070313,367.09679996099,3750.87317074213
835,940,1,2017-04-13,Marina Hinton,2103.9599609375,218.076098923938,1885.88386201356
836,455,2,2017-04-13,Sherita Cherry,899.97998046875,179.995998775899,719.983981692851
837,948,2,2017-04-13,Siobhan Lang,7229.9602355957,435.994519436278,6793.96571615943
838,1395,2,2017-04-14,Eliseo Knight,5722.94995117188,502.476603650117,5220.47334752176
839,1332,1,2017-04-15,Novella Ross,13029.9604492188,721.997330524293,12307.9631186945
840,372,2,2017-04-15,Collene Roman,7199.96020507813,620.994616376096,6578.96558870203
841,428,2,2017-04-15,Hipolito Padilla,6130.9299621582,1068.59160954345,5062.33835261475
842,1133,2,2017-04-15,Dung King,4499.96997070313,383.997601739147,4115.97236896398
843,1059,2,2017-04-16,Season Harvey,3519.93994140625,333.99459925645,3185.9453421498
844,1436,2,2017-04-16,Macie Ayers,10155.9199523926,821.410608563298,9334.50934382928
845,662,2,2017-04-17,Loraine Sykes,4689.91993713379,729.488500402696,3960.43143673109
846,715,2,2017-04-17,Larae Carney,10880.9201660156,692.974917664176,10187.9452483514
847,329,2,2017-04-18,Marilyn Frank,9999.98046875,499.999030888066,9499.98143786193
848,597,2,2017-04-18,Rudolf Moran,4509.92997741699,492.48990230011,4017.44007511688
849,776,1,2017-04-19,Angelique Merrill,416.989990234375,83.397999289602,333.591990944773
850,1346,1,2017-04-19,Sanora Webster,3701.94995117188,259.136497685298,3442.81345348658
851,1139,2,2017-04-20,Gabriella Jones,1209.97999572754,210.49750145819,999.482494269349
852,13,3,2017-04-21,Lashawn Ortiz,2819.97998046875,197.398599473232,2622.58138099552
853,883,3,2017-04-21,Gilberte Duke,16239.9304199219,3132.48913359179,13107.4412863301
854,177,2,2017-04-22,Carissa Foreman,189.990005493164,18.9990008324236,170.99100466074
855,775,2,2017-04-22,Kermit Hyde,1078.97001647949,170.894005842418,908.076010637075
856,477,2,2017-04-23,Arminda Weber,1099.97998046875,54.9989998429865,1044.98098062576
857,1402,2,2017-04-24,Sandee Alvarado,999.989990234375,199.998001027077,799.991989207298
858,162,2,2017-04-25,Kam Wilder,4830.93994140625,736.091901739737,4094.84803966651
859,644,2,2017-04-25,Valentin Mclaughlin,4409.90991210938,407.991597056875,4001.9183150525
860,473,2,2017-04-27,Lashawna Richardson,12669.9204101563,1073.49113403398,11596.4292761223
861,1177,2,2017-04-27,Charlesetta Soto,4039.96997070313,737.796607271397,3302.17336343173
862,1230,3,2017-04-27,Jesus Burch,7629.9599609375,566.496099417464,7063.46386152004
863,446,2,2017-04-28,Nathanael Bradley,419.980010986328,41.9980017244518,377.982009261876
864,902,2,2017-04-28,Elease Dejesus,1343.9599609375,126.695997981667,1217.26396295583
865,974,2,2017-04-29,Marcell Barrett,1303.96997070313,106.897499151491,1197.07247155163
866,1410,2,2017-04-29,Lurlene Finch,1993.93998718262,164.274500920728,1829.66548626189
867,97,1,2017-05-01,Louanne Martin,339.989990234375,16.999499765031,322.990490469344
868,868,1,2017-05-01,Domingo Casey,1409.98999023438,98.699299736616,1311.29069049776
869,844,2,2017-05-01,Felica Munoz,11463.919921875,1277.29151073235,10186.6284111427
870,1416,2,2017-05-01,Miranda Kennedy,3499.98999023438,244.999300359485,3254.99068987489
871,358,2,2017-05-02,Kandace Giles,3833.93994140625,586.692000929892,3247.24794047636
872,394,1,2017-05-03,Virgen Clemons,7749.96997070313,564.997600859979,7184.97236984315
873,829,2,2017-05-03,Marcy Rodriguez,939.97998046875,93.9979994475543,845.981981021196
874,661,2,2017-05-04,Trena Hudson,9849.94018554688,561.996115580754,9287.94406996612
875,386,1,2017-05-05,Nelle Beck,4442.93994140625,430.29430064432,4012.64564076193
876,1046,2,2017-05-05,Dane Mcdaniel,2543.94998168945,338.194305315834,2205.75567637362
877,784,2,2017-05-06,Debbra Jacobson,1301.97998046875,107.698299385887,1194.28168108286
878,224,1,2017-05-07,Moses Pope,2659.9599609375,370.292998681858,2289.66696225564
879,214,2,2017-05-08,Ross Pugh,3439.9299621582,407.189900698534,3032.74006145967
880,1206,2,2017-05-08,Mercy Brown,7471.93995666504,1232.66131193953,6239.2786447255
881,1024,3,2017-05-08,Coleman Boyd,7720.95021057129,1308.3953648957,6412.55484567559
882,196,2,2017-05-09,Edythe Valencia,11899.9399414063,949.993199319768,10949.9467420865
883,507,2,2017-05-11,Sheree Pena,3181.96997070313,159.098500905909,3022.87146979722
884,871,2,2017-05-11,Erlinda Humphrey,12742.919921875,1154.27260935208,11588.6473125229
885,66,3,2017-05-13,Lorrie Becker,5749.98022460938,561.498330785615,5188.48189382376
886,1396,1,2017-05-13,Delma Bailey,6299.98022460938,314.99901592432,5984.98120868506
887,1195,2,2017-05-13,Chantell Bridges,12659.9704589844,665.998032385081,11993.9724265993
888,1038,2,2017-05-14,Garry Juarez,2139.9599609375,333.993999117523,1805.96596181998
889,830,3,2017-05-14,Edmund Gaines,1099.97998046875,109.997999685973,989.981980782777
890,171,2,2017-05-15,Miriam Baker,4088.91993713379,365.092499641962,3723.82743749183
891,384,2,2017-05-15,Aimee Merritt,8969.94018554688,873.494532059051,8096.44565348782
892,651,2,2017-05-15,Laure Pena,19022.9404449463,2132.79315104476,16890.1472939015
893,1293,2,2017-05-16,Sally Kinney,1371.9700012207,85.9983004990041,1285.9717007217
894,1320,2,2017-05-16,Obdulia Barber,679.97998046875,135.995998120248,543.983982348502
895,857,2,2017-05-18,Inga Koch,449.989990234375,31.4992994505137,418.490690783861
896,376,3,2017-05-19,Elanor Patrick,2248.97998046875,112.449000699058,2136.53097976969
897,47,1,2017-05-20,Bridgette Guerra,883.97998046875,44.1989996820539,839.780980786696
898,352,2,2017-05-20,Josef Greer,7173.92993164063,1248.36990767049,5925.56002397014
899,605,2,2017-05-20,Renita Henry,6098.96997070313,656.896005882263,5442.07396482086
900,971,2,2017-05-20,Samual Warner,16859.920425415,983.493932103446,15876.4264933116
901,345,2,2017-05-21,Mi Gray,11299.98046875,1570.99738274213,9728.98308600787
902,1278,2,2017-05-21,Loan Graham,2459.93995666504,231.694898564166,2228.24505810087
903,179,2,2017-05-22,Deane Sears,6265.9599609375,378.617600864747,5887.34236007275
904,1020,1,2017-05-23,Lorraine Marks,15355.9304504395,1214.59063951659,14141.3398109229
905,609,2,2017-05-23,Eliana Reese,12450.939956665,1415.09201479989,11035.8479418651
906,877,2,2017-05-23,Janine Manning,8529.90991210938,746.48809577717,7783.4218163322
907,120,1,2017-05-24,Luz House,566.969985961914,39.6878991863042,527.28208677561
908,402,2,2017-05-25,Kerrie Morton,2699.95997619629,416.995002856776,2282.96497333951
909,188,1,2017-05-26,Sharla Flynn,1320.98999023438,264.198001983732,1056.79198825064
910,342,2,2017-05-26,Cassondra Pruitt,299.989990234375,29.9989994704574,269.990990763918
911,887,2,2017-05-26,Graig Cannon,5151.93997192383,782.595508792929,4369.3444631309
912,519,1,2017-05-27,Rudolf Gilliam,3213.92993164063,466.690497676886,2747.23943396374
913,699,2,2017-05-27,Zella Fernandez,1519.95999145508,96.9970015674382,1422.96298988764
914,1068,1,2017-05-28,Doris Kaufman,3609.94995117188,441.993800121759,3167.95615105012
915,215,2,2017-05-28,Judith Finley,5039.9599609375,641.996104081528,4397.96385685597
916,718,2,2017-05-28,Luciana Mcgee,209.990005493164,41.9980017244518,167.992003768712
917,881,1,2017-05-29,Chloe Patel,1469.98999023438,102.899299754497,1367.09069047988
918,242,1,2017-05-30,Rutha Howell,7782.9599609375,639.29560090805,7143.66436002945
919,781,2,2017-05-30,Tajuana Riddle,4539.97998046875,333.998300336581,4205.98168013217
920,966,2,2017-05-30,Novella Patel,5471.93994140625,364.076198343608,5107.86374306264
921,628,2,2017-05-31,Ehtel Cobb,3499.9599609375,393.995600680062,3105.96436025744
922,656,2,2017-05-31,Romana Barnes,1349.96998596191,254.995000442788,1094.97498551913
923,769,2,2017-05-31,Agatha Melton,1349.96997070313,90.9979994028508,1258.97197130027
924,68,3,2017-06-02,Jayne Kirkland,1532.96997070313,306.593998709232,1226.37597199389
925,1316,2,2017-06-02,Conrad Mueller,7349.96997070313,1424.49531637603,5925.4746543271
926,233,1,2017-06-03,Mariana Strong,759.97998046875,151.995998358667,607.983982110083
927,1438,1,2017-06-03,Lee Dunn,14379.9304199219,1398.99134990561,12980.9390700163
928,957,1,2017-06-05,Stephen Vega,983.969985961914,71.6970011904389,912.272984771475
929,472,2,2017-06-05,Myron Ruiz,8209.9599609375,859.49550841295,7350.46445252455
930,1224,3,2017-06-05,Abram Copeland,26913.9208984375,2306.89400273883,24607.0268956987
931,631,2,2017-06-07,Tressa Weiss,7299.96997070313,549.996599659884,6749.97337104324
932,804,2,2017-06-07,Douglas Richards,439.989990234375,21.9994998395368,417.990490394838
933,909,2,2017-06-07,Alita Salinas,2269.9599609375,169.996298323822,2099.96366261368
